Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
caf90b7f-b5fb-4126-b7e4-8f5929940a28	TCGA-YL-A8SO-01B-31D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-YL-A8SO-01B-31D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-YL-A8SO-01B-31D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-YL-A8SO-01B-31D-A378-05	9934625152_R02C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YL-A8SO-01B-31D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-YL-A8SO-01B-31D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YL-A8SO-01B-31D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A8SO-01B-31D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
d96ec4d6-20bb-4c45-aa4a-eb0eeb5c6778	TCGA-2A-A8W3-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	9934625152_R03C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-2A-A8W3-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8W3-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
d96ec4d6-20bb-4c45-aa4a-eb0eeb5c6778	TCGA-2A-A8W3-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	9934625152_R03C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-2A-A8W3-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W3-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8W3-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
17ff1d76-821c-44eb-9393-16caf3ac4e1a	TCGA-V1-A8WW-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	9934625152_R06C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-V1-A8WW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-V1-A8WW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
17ff1d76-821c-44eb-9393-16caf3ac4e1a	TCGA-V1-A8WW-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	9934625152_R06C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-V1-A8WW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8WW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-V1-A8WW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
2de55343-226b-42af-99f5-9ab245b229d3	TCGA-V1-A8MU-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	9934625168_R01C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-V1-A8MU-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-V1-A8MU-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
2de55343-226b-42af-99f5-9ab245b229d3	TCGA-V1-A8MU-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	9934625168_R01C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-V1-A8MU-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-V1-A8MU-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-V1-A8MU-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
25da8c50-bf6d-4dd3-88a1-8866e9760726	TCGA-2A-A8VO-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	9934625168_R03C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-2A-A8VO-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8VO-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
25da8c50-bf6d-4dd3-88a1-8866e9760726	TCGA-2A-A8VO-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	9934625168_R03C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-2A-A8VO-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8VO-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8VO-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
84deb429-c496-409a-a479-ae86ac2d6529	TCGA-YJ-A8SW-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	9934625168_R04C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-YJ-A8SW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YJ-A8SW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
84deb429-c496-409a-a479-ae86ac2d6529	TCGA-YJ-A8SW-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	9934625168_R04C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-YJ-A8SW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YJ-A8SW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YJ-A8SW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
7f180b92-1ba5-4dc5-9fb6-35fc1c75a989	TCGA-ZG-A8QW-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	9934625168_R05C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-ZG-A8QW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-ZG-A8QW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
7f180b92-1ba5-4dc5-9fb6-35fc1c75a989	TCGA-ZG-A8QW-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	9934625168_R05C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-ZG-A8QW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-ZG-A8QW-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-ZG-A8QW-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
ca12a002-4cb6-4f95-98ef-0c4d267a5353	TCGA-Y6-A8TL-01A-21D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	9934625168_R01C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-Y6-A8TL-01A-21D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-Y6-A8TL-01A-21D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
ca12a002-4cb6-4f95-98ef-0c4d267a5353	TCGA-Y6-A8TL-01A-21D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	9934625168_R01C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-Y6-A8TL-01A-21D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-Y6-A8TL-01A-21D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-Y6-A8TL-01A-21D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
9692527c-c9ef-47d8-bb64-e4c77684a21f	TCGA-YL-A9WK-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	9934625168_R02C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-YL-A9WK-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A9WK-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
9692527c-c9ef-47d8-bb64-e4c77684a21f	TCGA-YL-A9WK-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	9934625168_R02C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-YL-A9WK-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-YL-A9WK-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A9WK-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
b3de2887-b4de-4c3b-8b07-603a82736e36	TCGA-2A-A8W1-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	9934625168_R03C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-2A-A8W1-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8W1-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
b3de2887-b4de-4c3b-8b07-603a82736e36	TCGA-2A-A8W1-01A-11D-A378-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	9934625168_R03C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.17.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-2.TCGA-2A-A8W1-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.17.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-2A-A8W1-01A-11D-A378-05	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-2A-A8W1-01A-11D-A378-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.17.13.0	DNA Methylation	Level 3	yes	HG19
